WGT,WGT^2,WGT^3,WGT^4,WGT^5,WGT^6,WGT^7,WGT^8,ALT,ALT^2,ALT^3,ALT^4,ALT^5,ALT^6,ALT^7,ALT^8,ROC
1683972.178,2.83576E+12,4.77534E+18,8.04155E+24,1.35417E+31,2.28039E+37,3.84012E+43,6.46665E+49,30567,934341489,2.856E+13,8.72994E+17,2.66848E+22,8.15675E+26,2.49327E+31,7.62119E+35,1561
1682711.313,2.83152E+12,4.76463E+18,8.01749E+24,1.34911E+31,2.27017E+37,3.82003E+43,6.42802E+49,31852,1014549904,3.23154E+13,1.02931E+18,3.27856E+22,1.04429E+27,3.32627E+31,1.05948E+36,1421
1681381.838,2.82704E+12,4.75334E+18,7.99218E+24,1.34379E+31,2.25943E+37,3.79896E+43,6.3875E+49,33138,1098127044,3.63897E+13,1.20588E+18,3.99606E+22,1.32421E+27,4.38818E+31,1.45415E+36,1298
1679973.004,2.82231E+12,4.7414E+18,7.96543E+24,1.33817E+31,2.24809E+37,3.77673E+43,6.34481E+49,34423,1184942929,4.07893E+13,1.40409E+18,4.8333E+22,1.66377E+27,5.72718E+31,1.97147E+36,1183
1679973.004,2.82231E+12,4.7414E+18,7.96543E+24,1.33817E+31,2.24809E+37,3.77673E+43,6.34481E+49,34423,1184942929,4.07893E+13,1.40409E+18,4.8333E+22,1.66377E+27,5.72718E+31,1.97147E+36,1739
1679744.761,2.82154E+12,4.73947E+18,7.9611E+24,1.33726E+31,2.24626E+37,3.77314E+43,6.33791E+49,34717,1205270089,4.18434E+13,1.45268E+18,5.04326E+22,1.75087E+27,6.07848E+31,2.11027E+36,1708
1679514.576,2.82077E+12,4.73752E+18,7.95674E+24,1.33635E+31,2.24441E+37,3.76952E+43,6.33097E+49,35010,1225700100,4.29118E+13,1.50234E+18,5.25969E+22,1.84142E+27,6.44681E+31,2.25703E+36,1675
1679282.414,2.81999E+12,4.73556E+18,7.95234E+24,1.33542E+31,2.24255E+37,3.76588E+43,6.32397E+49,35304,1246372416,4.40019E+13,1.55344E+18,5.48428E+22,1.93617E+27,6.83545E+31,2.41319E+36,1629
1679047.329,2.8192E+12,4.73357E+18,7.94789E+24,1.33449E+31,2.24067E+37,3.76219E+43,6.31689E+49,35597,1267146409,4.51066E+13,1.60566E+18,5.71567E+22,2.03461E+27,7.24259E+31,2.57814E+36,1582
1678809.289,2.8184E+12,4.73156E+18,7.94338E+24,1.33354E+31,2.23876E+37,3.75846E+43,6.30973E+49,35891,1288163881,4.62335E+13,1.65937E+18,5.95563E+22,2.13754E+27,7.67183E+31,2.7535E+36,1535
1678554.6,2.81755E+12,4.7294E+18,7.93856E+24,1.33253E+31,2.23673E+37,3.75447E+43,6.30208E+49,36184,1309281856,4.73751E+13,1.71422E+18,6.20273E+22,2.2444E+27,8.12112E+31,2.93855E+36,1347
1678283.231,2.81663E+12,4.72711E+18,7.93343E+24,1.33145E+31,2.23456E+37,3.75022E+43,6.29393E+49,36478,1330644484,4.85392E+13,1.77061E+18,6.45885E+22,2.35606E+27,8.59443E+31,3.13508E+36,1304
1678006.978,2.81571E+12,4.72478E+18,7.92821E+24,1.33036E+31,2.23235E+37,3.7459E+43,6.28565E+49,36771,1352106441,4.97183E+13,1.82819E+18,6.72244E+22,2.47191E+27,9.08946E+31,3.34229E+36,1261
1677724.829,2.81476E+12,4.72239E+18,7.92288E+24,1.32924E+31,2.2301E+37,3.74149E+43,6.2772E+49,37065,1373814225,5.09204E+13,1.88737E+18,6.99552E+22,2.59289E+27,9.61055E+31,3.56215E+36,1217
1677437.795,2.8138E+12,4.71997E+18,7.91746E+24,1.3281E+31,2.22781E+37,3.73702E+43,6.26861E+49,37358,1395620164,5.21376E+13,1.94776E+18,7.27643E+22,2.71833E+27,1.01551E+32,3.79375E+36,1172
1677142.905,2.81281E+12,4.71748E+18,7.91189E+24,1.32694E+31,2.22546E+37,3.73242E+43,6.2598E+49,37652,1417673104,5.33782E+13,2.0098E+18,7.56729E+22,2.84924E+27,1.07279E+32,4.03928E+36,1127
1676842.151,2.8118E+12,4.71494E+18,7.90622E+24,1.32575E+31,2.22307E+37,3.72774E+43,6.25083E+49,37945,1439823025,5.46341E+13,2.07309E+18,7.86634E+22,2.98488E+27,1.13261E+32,4.2977E+36,1081
1676532.559,2.81076E+12,4.71233E+18,7.90038E+24,1.32452E+31,2.22061E+37,3.72292E+43,6.2416E+49,38239,1462221121,5.59139E+13,2.13809E+18,8.17584E+22,3.12636E+27,1.19549E+32,4.57143E+36,1034
1676214.163,2.80969E+12,4.70965E+18,7.89438E+24,1.32327E+31,2.21808E+37,3.71798E+43,6.23212E+49,38532,1484715024,5.7209E+13,2.20438E+18,8.49391E+22,3.27287E+27,1.2611E+32,4.85929E+36,986
1675884.969,2.80859E+12,4.70687E+18,7.88818E+24,1.32197E+31,2.21547E+37,3.71287E+43,6.22234E+49,38826,1507458276,5.85286E+13,2.27243E+18,8.82294E+22,3.42559E+27,1.33002E+32,5.16394E+36,938
1675545.99,2.80745E+12,4.70402E+18,7.8818E+24,1.32063E+31,2.21278E+37,3.70761E+43,6.21228E+49,39119,1530296161,5.98637E+13,2.34181E+18,9.16091E+22,3.58366E+27,1.40189E+32,5.48406E+36,893
1675195.233,2.80628E+12,4.70107E+18,7.8752E+24,1.31925E+31,2.21E+37,3.70218E+43,6.20188E+49,39413,1553384569,6.12235E+13,2.413E+18,9.51037E+22,3.74832E+27,1.47733E+32,5.82259E+36,856
1674832.731,2.80506E+12,4.69801E+18,7.86839E+24,1.31782E+31,2.20713E+37,3.69658E+43,6.19115E+49,39706,1576566436,6.25991E+13,2.48556E+18,9.86917E+22,3.91865E+27,1.55594E+32,6.17802E+36,817
1674457.47,2.80381E+12,4.69486E+18,7.86134E+24,1.31635E+31,2.20417E+37,3.69079E+43,6.18006E+49,40000,1600000000,6.4E+13,2.56E+18,1.024E+23,4.096E+27,1.6384E+32,6.5536E+36,777
1566030.559,2.45245E+12,3.84061E+18,6.01452E+24,9.41892E+30,1.47503E+37,2.30994E+43,3.61744E+49,40000,1600000000,6.4E+13,2.56E+18,1.024E+23,4.096E+27,1.6384E+32,6.5536E+36,948
1565859.583,2.45192E+12,3.83936E+18,6.01189E+24,9.41378E+30,1.47407E+37,2.30818E+43,3.61429E+49,40158,1612664964,6.47614E+13,2.60069E+18,1.04438E+23,4.19404E+27,1.68424E+32,6.76358E+36,926
1565685.666,2.45137E+12,3.83808E+18,6.00922E+24,9.40855E+30,1.47308E+37,2.30639E+43,3.61108E+49,40316,1625379856,6.55288E+13,2.64186E+18,1.06509E+23,4.29403E+27,1.73118E+32,6.97942E+36,905
1565508.808,2.45082E+12,3.83678E+18,6.00651E+24,9.40324E+30,1.47209E+37,2.30456E+43,3.60781E+49,40474,1638144676,6.63023E+13,2.68352E+18,1.08613E+23,4.39599E+27,1.77923E+32,7.20127E+36,883
1565329.011,2.45025E+12,3.83546E+18,6.00375E+24,9.39784E+30,1.47107E+37,2.30271E+43,3.6045E+49,40632,1650959424,6.70818E+13,2.72567E+18,1.10749E+23,4.49997E+27,1.82843E+32,7.42926E+36,861
1565146.288,2.44968E+12,3.83411E+18,6.00095E+24,9.39236E+30,1.47004E+37,2.30083E+43,3.60114E+49,40789,1663742521,6.78624E+13,2.76804E+18,1.12906E+23,4.6053E+27,1.87846E+32,7.66204E+36,838
1564958.649,2.4491E+12,3.83273E+18,5.99807E+24,9.38673E+30,1.46898E+37,2.2989E+43,3.59768E+49,40947,1676656809,6.86541E+13,2.81118E+18,1.15109E+23,4.71338E+27,1.92999E+32,7.90272E+36,815
1564768.07,2.4485E+12,3.83133E+18,5.99515E+24,9.38102E+30,1.46791E+37,2.29694E+43,3.59418E+49,41105,1689621025,6.94519E+13,2.85482E+18,1.17347E+23,4.82356E+27,1.98273E+32,8.14999E+36,792
1564572.59,2.44789E+12,3.8299E+18,5.99215E+24,9.37516E+30,1.46681E+37,2.29493E+43,3.59059E+49,41263,1702635169,7.02558E+13,2.89897E+18,1.1962E+23,4.93588E+27,2.03669E+32,8.40401E+36,769
1564373.19,2.44726E+12,3.82843E+18,5.9891E+24,9.36919E+30,1.46569E+37,2.29289E+43,3.58693E+49,41421,1715699241,7.1066E+13,2.94362E+18,1.21928E+23,5.05037E+27,2.09192E+32,8.66492E+36,745
1564168.888,2.44662E+12,3.82693E+18,5.98597E+24,9.36307E+30,1.46454E+37,2.29079E+43,3.58318E+49,41579,1728813241,7.18823E+13,2.9888E+18,1.24271E+23,5.16707E+27,2.14842E+32,8.9329E+36,721
1563958.706,2.44597E+12,3.82539E+18,5.98275E+24,9.35678E+30,1.46336E+37,2.28864E+43,3.57933E+49,41737,1741977169,7.27049E+13,3.03448E+18,1.2665E+23,5.286E+27,2.20622E+32,9.2081E+36,696
1563742.643,2.44529E+12,3.82381E+18,5.97945E+24,9.35032E+30,1.46215E+37,2.28642E+43,3.57538E+49,41895,1755191025,7.35337E+13,3.0807E+18,1.29066E+23,5.40721E+27,2.26535E+32,9.49068E+36,671
1563520.699,2.4446E+12,3.82218E+18,5.97605E+24,9.34368E+30,1.4609E+37,2.28415E+43,3.57132E+49,42053,1768454809,7.43688E+13,3.12743E+18,1.31518E+23,5.53072E+27,2.32583E+32,9.78083E+36,646
1563290.913,2.44388E+12,3.82049E+18,5.97254E+24,9.33682E+30,1.45962E+37,2.28181E+43,3.56713E+49,42211,1781768521,7.52102E+13,3.1747E+18,1.34007E+23,5.65658E+27,2.3877E+32,1.00787E+37,620
1563053.301,2.44314E+12,3.81875E+18,5.96891E+24,9.32973E+30,1.45829E+37,2.27938E+43,3.56279E+49,42368,1795047424,7.60526E+13,3.2222E+18,1.36518E+23,5.78399E+27,2.45056E+32,1.03825E+37,593
1562806.852,2.44237E+12,3.81695E+18,5.96515E+24,9.32237E+30,1.45691E+37,2.27686E+43,3.5583E+49,42526,1808460676,7.69066E+13,3.27053E+18,1.39083E+23,5.91462E+27,2.51525E+32,1.06964E+37,567
1562550.601,2.44156E+12,3.81507E+18,5.96124E+24,9.31473E+30,1.45547E+37,2.27425E+43,3.55363E+49,42684,1821923856,7.7767E+13,3.31941E+18,1.41686E+23,6.04771E+27,2.5814E+32,1.10185E+37,540
1562283.569,2.44073E+12,3.81311E+18,5.95716E+24,9.30678E+30,1.45398E+37,2.27153E+43,3.54878E+49,42842,1835436964,7.86338E+13,3.36883E+18,1.44327E+23,6.18327E+27,2.64904E+32,1.1349E+37,512
1562003.793,2.43986E+12,3.81106E+18,5.9529E+24,9.29845E+30,1.45242E+37,2.26869E+43,3.5437E+49,43000,1849000000,7.9507E+13,3.4188E+18,1.47008E+23,6.32136E+27,2.71819E+32,1.16882E+37,484
1755960.697,3.0834E+12,5.41433E+18,9.50734E+24,1.66945E+31,2.93149E+37,5.14759E+43,9.03896E+49,15082,227466724,3.43065E+12,5.17411E+16,7.80359E+20,1.17694E+25,1.77506E+29,2.67714E+33,2946
1755011.78,3.08007E+12,5.40555E+18,9.48681E+24,1.66495E+31,2.922E+37,5.12814E+43,8.99995E+49,16353,267420609,4.37313E+12,7.15138E+16,1.16946E+21,1.91243E+25,3.12739E+29,5.11422E+33,2814
1754049.159,3.07669E+12,5.39666E+18,9.46601E+24,1.66039E+31,2.9124E+37,5.10849E+43,8.96054E+49,17624,310605376,5.47411E+12,9.64757E+16,1.70029E+21,2.99659E+25,5.28119E+29,9.30756E+33,2691
1753069.91,3.07325E+12,5.38763E+18,9.44489E+24,1.65576E+31,2.90265E+37,5.08856E+43,8.9206E+49,18894,356983236,6.74484E+12,1.27437E+17,2.4078E+21,4.54929E+25,8.59543E+29,1.62402E+34,2571
1752073.019,3.06976E+12,5.37844E+18,9.42343E+24,1.65105E+31,2.89277E+37,5.06834E+43,8.8801E+49,20165,406627225,8.19964E+12,1.65346E+17,3.3342E+21,6.72341E+25,1.35577E+30,2.73392E+34,2449
1751056.559,3.0662E+12,5.36909E+18,9.40158E+24,1.64627E+31,2.88271E+37,5.04779E+43,8.83896E+49,21435,459459225,9.84851E+12,2.11103E+17,4.52499E+21,9.69931E+25,2.07905E+30,4.45644E+34,2333
1750018.538,3.06256E+12,5.35955E+18,9.3793E+24,1.6414E+31,2.87247E+37,5.02688E+43,8.79713E+49,22706,515562436,1.17064E+13,2.65805E+17,6.03536E+21,1.37039E+26,3.1116E+30,7.06521E+34,2218
1748956.03,3.05885E+12,5.34979E+18,9.35655E+24,1.63642E+31,2.86202E+37,5.00556E+43,8.7545E+49,23977,574896529,1.37843E+13,3.30506E+17,7.92454E+21,1.90007E+26,4.55579E+30,1.09234E+35,2102
1747866.113,3.05504E+12,5.33979E+18,9.33324E+24,1.63133E+31,2.85134E+37,4.98376E+43,8.71095E+49,25247,637411009,1.60927E+13,4.06293E+17,1.02577E+22,2.58976E+26,6.53835E+30,1.65074E+35,1986
1746744.832,3.05112E+12,5.32952E+18,9.30932E+24,1.6261E+31,2.84038E+37,4.96142E+43,8.66634E+49,26518,703204324,1.86476E+13,4.94496E+17,1.31131E+22,3.47732E+26,9.22116E+30,2.44527E+35,1864
1745587.321,3.04708E+12,5.31894E+18,9.28467E+24,1.62072E+31,2.82911E+37,4.93845E+43,8.6205E+49,27788,772172944,2.14571E+13,5.96251E+17,1.65686E+22,4.60409E+26,1.27938E+31,3.55515E+35,1743
1744387.663,3.04289E+12,5.30798E+18,9.25917E+24,1.61516E+31,2.81746E+37,4.91475E+43,8.57322E+49,29059,844425481,2.45382E+13,7.13054E+17,2.07206E+22,6.02121E+26,1.7497E+31,5.08447E+35,1624
1743139.996,3.03854E+12,5.2966E+18,9.23271E+24,1.60939E+31,2.80539E+37,4.89019E+43,8.52429E+49,30330,919908900,2.79008E+13,8.46232E+17,2.56662E+22,7.78457E+26,2.36106E+31,7.16109E+35,1501
1741830.613,3.03397E+12,5.28467E+18,9.205E+24,1.60335E+31,2.79277E+37,4.86454E+43,8.4732E+49,31600,998560000,3.15545E+13,9.97122E+17,3.15091E+22,9.95686E+26,3.14637E+31,9.94252E+35,1366
1740448.698,3.02916E+12,5.2721E+18,9.17582E+24,1.597E+31,2.7795E+37,4.83758E+43,8.41957E+49,32871,1080502641,3.55172E+13,1.16749E+18,3.83764E+22,1.26147E+27,4.14658E+31,1.36302E+36,1244
1738980.564,3.02405E+12,5.25877E+18,9.1449E+24,1.59028E+31,2.76547E+37,4.80909E+43,8.36292E+49,34141,1165607881,3.9795E+13,1.35864E+18,4.63854E+22,1.58364E+27,5.40672E+31,1.84591E+36,1131
1738980.564,3.02405E+12,5.25877E+18,9.1449E+24,1.59028E+31,2.76547E+37,4.80909E+43,8.36292E+49,34141,1165607881,3.9795E+13,1.35864E+18,4.63854E+22,1.58364E+27,5.40672E+31,1.84591E+36,1662
1738727.396,3.02317E+12,5.25647E+18,9.13957E+24,1.58912E+31,2.76305E+37,4.80419E+43,8.35318E+49,34450,1186802500,4.08853E+13,1.4085E+18,4.85228E+22,1.67161E+27,5.7587E+31,1.98387E+36,1629
1738472.287,3.02229E+12,5.25416E+18,9.13421E+24,1.58796E+31,2.76062E+37,4.79926E+43,8.34338E+49,34758,1208118564,4.19918E+13,1.45955E+18,5.07311E+22,1.76331E+27,6.12891E+31,2.13029E+36,1596
1738215.218,3.02139E+12,5.25183E+18,9.12881E+24,1.58678E+31,2.75817E+37,4.7943E+43,8.33352E+49,35066,1229624356,4.3118E+13,1.51198E+18,5.3019E+22,1.85916E+27,6.51934E+31,2.28607E+36,1560
1737954.213,3.02048E+12,5.24946E+18,9.12333E+24,1.58559E+31,2.75569E+37,4.78926E+43,8.32351E+49,35375,1251390625,4.42679E+13,1.56598E+18,5.53965E+22,1.95965E+27,6.93226E+31,2.45229E+36,1512
1737689.304,3.01956E+12,5.24706E+18,9.11777E+24,1.58438E+31,2.75317E+37,4.78415E+43,8.31337E+49,35683,1273276489,4.54343E+13,1.62123E+18,5.78505E+22,2.06428E+27,7.36596E+31,2.6284E+36,1463
1737419.496,3.01863E+12,5.24462E+18,9.11211E+24,1.58316E+31,2.7506E+37,4.77895E+43,8.30305E+49,35991,1295352081,4.6621E+13,1.67794E+18,6.03906E+22,2.17352E+27,7.82271E+31,2.81547E+36,1414
1737131.046,3.01762E+12,5.24201E+18,9.10606E+24,1.58184E+31,2.74787E+37,4.7734E+43,8.29203E+49,36300,1317690000,4.78321E+13,1.73631E+18,6.30279E+22,2.28791E+27,8.30513E+31,3.01476E+36,1236
1736822.028,3.01655E+12,5.23921E+18,9.09958E+24,1.58043E+31,2.74493E+37,4.76746E+43,8.28023E+49,36608,1340145664,4.90601E+13,1.79599E+18,6.57476E+22,2.40689E+27,8.81114E+31,3.22558E+36,1192
1736507.113,3.01546E+12,5.23636E+18,9.09298E+24,1.579E+31,2.74195E+37,4.76141E+43,8.26823E+49,36917,1362864889,5.03129E+13,1.8574E+18,6.85697E+22,2.53139E+27,9.34512E+31,3.44994E+36,1146
1736184.374,3.01434E+12,5.23344E+18,9.08622E+24,1.57754E+31,2.73889E+37,4.75522E+43,8.25594E+49,37225,1385700625,5.15827E+13,1.92017E+18,7.14782E+22,2.66078E+27,9.90474E+31,3.68704E+36,1100
1735852.814,3.01318E+12,5.23045E+18,9.07928E+24,1.57603E+31,2.73576E+37,4.74887E+43,8.24334E+49,37533,1408726089,5.28737E+13,1.98451E+18,7.44846E+22,2.79563E+27,1.04928E+32,3.93828E+36,1053
1735511.436,3.012E+12,5.22736E+18,9.07214E+24,1.57448E+31,2.73253E+37,4.74234E+43,8.23038E+49,37842,1432016964,5.41904E+13,2.05067E+18,7.76016E+22,2.9366E+27,1.11127E+32,4.20526E+36,1005
1735159.294,3.01078E+12,5.22418E+18,9.06478E+24,1.57288E+31,2.7292E+37,4.7356E+43,8.21703E+49,38150,1455422500,5.55244E+13,2.11825E+18,8.08114E+22,3.08296E+27,1.17615E+32,4.487E+36,956
1734795.39,3.00952E+12,5.22089E+18,9.05718E+24,1.57124E+31,2.72577E+37,4.72866E+43,8.20325E+49,38458,1479017764,5.68801E+13,2.18749E+18,8.41266E+22,3.23534E+27,1.24425E+32,4.78513E+36,906
1734417.747,3.0082E+12,5.21748E+18,9.0493E+24,1.56953E+31,2.72221E+37,4.72146E+43,8.18898E+49,38767,1502880289,5.82622E+13,2.25865E+18,8.75611E+22,3.39448E+27,1.31594E+32,5.1015E+36,855
1734023.458,3.00684E+12,5.21393E+18,9.04107E+24,1.56774E+31,2.7185E+37,4.71395E+43,8.1741E+49,39075,1526855625,5.96619E+13,2.33129E+18,9.10951E+22,3.55954E+27,1.39089E+32,5.4349E+36,806
1733613.487,3.00542E+12,5.21023E+18,9.03252E+24,1.56589E+31,2.71465E+37,4.70615E+43,8.15865E+49,39383,1551020689,6.10838E+13,2.40567E+18,9.47423E+22,3.73124E+27,1.46947E+32,5.78722E+36,765
1733185.856,3.00393E+12,5.20637E+18,9.02361E+24,1.56396E+31,2.71063E+37,4.69803E+43,8.14256E+49,39692,1575454864,6.2533E+13,2.48206E+18,9.85178E+22,3.91037E+27,1.5521E+32,6.16061E+36,723
1732738.638,3.00238E+12,5.20235E+18,9.0143E+24,1.56194E+31,2.70644E+37,4.68955E+43,8.12577E+49,40000,1600000000,6.4E+13,2.56E+18,1.024E+23,4.096E+27,1.6384E+32,6.5536E+36,679
1566286.415,2.45325E+12,3.8425E+18,6.01845E+24,9.42662E+30,1.47648E+37,2.31259E+43,3.62218E+49,40000,1600000000,6.4E+13,2.56E+18,1.024E+23,4.096E+27,1.6384E+32,6.5536E+36,947
1566115.438,2.45272E+12,3.84124E+18,6.01582E+24,9.42147E+30,1.47551E+37,2.31082E+43,3.61901E+49,40158,1612664964,6.47614E+13,2.60069E+18,1.04438E+23,4.19404E+27,1.68424E+32,6.76358E+36,926
1565941.521,2.45217E+12,3.83996E+18,6.01315E+24,9.41624E+30,1.47453E+37,2.30903E+43,3.6158E+49,40316,1625379856,6.55288E+13,2.64186E+18,1.06509E+23,4.29403E+27,1.73118E+32,6.97942E+36,904
1565764.663,2.45162E+12,3.83866E+18,6.01044E+24,9.41093E+30,1.47353E+37,2.3072E+43,3.61253E+49,40474,1638144676,6.63023E+13,2.68352E+18,1.08613E+23,4.39599E+27,1.77923E+32,7.20127E+36,882
1565583.885,2.45105E+12,3.83733E+18,6.00766E+24,9.4055E+30,1.47251E+37,2.30534E+43,3.6092E+49,40632,1650959424,6.70818E+13,2.72567E+18,1.10749E+23,4.49997E+27,1.82843E+32,7.42926E+36,860
1565401.161,2.45048E+12,3.83599E+18,6.00486E+24,9.40001E+30,1.47148E+37,2.30345E+43,3.60583E+49,40789,1663742521,6.78624E+13,2.76804E+18,1.12906E+23,4.6053E+27,1.87846E+32,7.66204E+36,838
1565213.522,2.44989E+12,3.83461E+18,6.00198E+24,9.39438E+30,1.47042E+37,2.30152E+43,3.60237E+49,40947,1676656809,6.86541E+13,2.81118E+18,1.15109E+23,4.71338E+27,1.92999E+32,7.90272E+36,815
1565022.943,2.4493E+12,3.83321E+18,5.99905E+24,9.38866E+30,1.46935E+37,2.29956E+43,3.59887E+49,41105,1689621025,6.94519E+13,2.85482E+18,1.17347E+23,4.82356E+27,1.98273E+32,8.14999E+36,792
1564827.462,2.44868E+12,3.83177E+18,5.99606E+24,9.3828E+30,1.46825E+37,2.29755E+43,3.59527E+49,41263,1702635169,7.02558E+13,2.89897E+18,1.1962E+23,4.93588E+27,2.03669E+32,8.40401E+36,768
1564628.061,2.44806E+12,3.8303E+18,5.993E+24,9.37682E+30,1.46712E+37,2.2955E+43,3.59161E+49,41421,1715699241,7.1066E+13,2.94362E+18,1.21928E+23,5.05037E+27,2.09192E+32,8.66492E+36,744
1564423.76,2.44742E+12,3.8288E+18,5.98987E+24,9.3707E+30,1.46597E+37,2.29341E+43,3.58786E+49,41579,1728813241,7.18823E+13,2.9888E+18,1.24271E+23,5.16707E+27,2.14842E+32,8.9329E+36,720
1564213.577,2.44676E+12,3.82726E+18,5.98665E+24,9.36441E+30,1.46479E+37,2.29125E+43,3.584E+49,41737,1741977169,7.27049E+13,3.03448E+18,1.2665E+23,5.286E+27,2.20622E+32,9.2081E+36,696
1563997.514,2.44609E+12,3.82568E+18,5.98335E+24,9.35794E+30,1.46358E+37,2.28903E+43,3.58004E+49,41895,1755191025,7.35337E+13,3.0807E+18,1.29066E+23,5.40721E+27,2.26535E+32,9.49068E+36,671
1563774.589,2.44539E+12,3.82404E+18,5.97994E+24,9.35127E+30,1.46233E+37,2.28675E+43,3.57596E+49,42053,1768454809,7.43688E+13,3.12743E+18,1.31518E+23,5.53072E+27,2.32583E+32,9.78083E+36,645
1563544.803,2.44467E+12,3.82235E+18,5.97642E+24,9.3444E+30,1.46104E+37,2.2844E+43,3.57176E+49,42211,1781768521,7.52102E+13,3.1747E+18,1.34007E+23,5.65658E+27,2.3877E+32,1.00787E+37,619
1563307.19,2.44393E+12,3.82061E+18,5.97279E+24,9.33731E+30,1.45971E+37,2.28197E+43,3.56742E+49,42368,1795047424,7.60526E+13,3.2222E+18,1.36518E+23,5.78399E+27,2.45056E+32,1.03825E+37,593
1563060.741,2.44316E+12,3.81881E+18,5.96903E+24,9.32995E+30,1.45833E+37,2.27945E+43,3.56293E+49,42526,1808460676,7.69066E+13,3.27053E+18,1.39083E+23,5.91462E+27,2.51525E+32,1.06964E+37,566
1562804.49,2.44236E+12,3.81693E+18,5.96511E+24,9.3223E+30,1.45689E+37,2.27684E+43,3.55826E+49,42684,1821923856,7.7767E+13,3.31941E+18,1.41686E+23,6.04771E+27,2.5814E+32,1.10185E+37,539
1562536.477,2.44152E+12,3.81496E+18,5.96102E+24,9.31431E+30,1.4554E+37,2.27411E+43,3.55338E+49,42842,1835436964,7.86338E+13,3.36883E+18,1.44327E+23,6.18327E+27,2.64904E+32,1.1349E+37,511
1562256.701,2.44065E+12,3.81292E+18,5.95675E+24,9.30598E+30,1.45383E+37,2.27126E+43,3.54829E+49,43000,1849000000,7.9507E+13,3.4188E+18,1.47008E+23,6.32136E+27,2.71819E+32,1.16882E+37,483
1829390.718,3.34667E+12,6.12237E+18,1.12002E+25,2.04895E+31,3.74834E+37,6.85718E+43,1.25445E+50,35,1225,42875,1500625,52521875,1838265625,64339296875,2.25188E+12,2966
1829226.056,3.34607E+12,6.12071E+18,1.11962E+25,2.04803E+31,3.74631E+37,6.85286E+43,1.25354E+50,198,39204,7762392,1536953616,3.04317E+11,6.02547E+13,1.19304E+16,2.36223E+18,2958
1829061.394,3.34547E+12,6.11906E+18,1.11921E+25,2.04711E+31,3.74429E+37,6.84854E+43,1.25264E+50,361,130321,47045881,16983563041,6.13107E+12,2.21331E+15,7.99007E+17,2.88441E+20,2950
1828896.749,3.34486E+12,6.11741E+18,1.11881E+25,2.04619E+31,3.74227E+37,6.84423E+43,1.25174E+50,523,273529,143055667,74818113841,3.91299E+13,2.04649E+16,1.07032E+19,5.59775E+21,2941
1828732.088,3.34426E+12,6.11576E+18,1.11841E+25,2.04527E+31,3.74025E+37,6.83991E+43,1.25084E+50,686,470596,322828856,2.21461E+11,1.51922E+14,1.04218E+17,7.14939E+19,4.90448E+22,2933
1828568.408,3.34366E+12,6.11412E+18,1.11801E+25,2.04435E+31,3.73824E+37,6.83563E+43,1.24994E+50,849,720801,611960049,5.19554E+11,4.41101E+14,3.74495E+17,3.17946E+20,2.69936E+23,2925
1828403.748,3.34306E+12,6.11246E+18,1.11761E+25,2.04343E+31,3.73622E+37,6.83132E+43,1.24904E+50,1012,1024144,1036433728,1.04887E+12,1.06146E+15,1.07419E+18,1.08709E+21,1.10013E+24,2917
1828240.087,3.34246E+12,6.11082E+18,1.11721E+25,2.04252E+31,3.73422E+37,6.82704E+43,1.24815E+50,1174,1378276,1618096024,1.89964E+12,2.23018E+15,2.61823E+18,3.07381E+21,3.60865E+24,2908
1828075.428,3.34186E+12,6.10917E+18,1.1168E+25,2.0416E+31,3.7322E+37,6.82274E+43,1.24725E+50,1337,1787569,2389979753,3.1954E+12,4.27225E+15,5.712E+18,7.63695E+21,1.02106E+25,2900
1827911.75,3.34126E+12,6.10753E+18,1.1164E+25,2.04069E+31,3.73019E+37,6.81846E+43,1.24636E+50,1500,2250000,3375000000,5.0625E+12,7.59375E+15,1.13906E+19,1.70859E+22,2.56289E+25,2892
1816789.565,3.30072E+12,5.99672E+18,1.08948E+25,1.97935E+31,3.59607E+37,6.5333E+43,1.18696E+50,13777,189805729,2.61495E+12,3.60262E+16,4.96333E+20,6.83798E+24,9.42069E+28,1.29789E+33,2953
1815823.419,3.29721E+12,5.98716E+18,1.08716E+25,1.9741E+31,3.58461E+37,6.50902E+43,1.18192E+50,15037,226111369,3.40004E+12,5.11264E+16,7.68787E+20,1.15602E+25,1.73831E+29,2.6139E+33,2826
1814841.625,3.29365E+12,5.97745E+18,1.08481E+25,1.96876E+31,3.57299E+37,6.48442E+43,1.17682E+50,16296,265559616,4.32756E+12,7.05219E+16,1.14923E+21,1.87278E+25,3.05188E+29,4.97334E+33,2699
1813845.147,3.29003E+12,5.96761E+18,1.08243E+25,1.96336E+31,3.56124E+37,6.45954E+43,1.17166E+50,17555,308178025,5.41007E+12,9.49737E+16,1.66726E+21,2.92688E+25,5.13814E+29,9.02E+33,2582
1812832.025,3.28636E+12,5.95762E+18,1.08002E+25,1.95789E+31,3.54932E+37,6.43432E+43,1.16643E+50,18814,353966596,6.65953E+12,1.25292E+17,2.35725E+21,4.43493E+25,8.34388E+29,1.56982E+34,2466
1811799.317,3.28262E+12,5.94744E+18,1.07756E+25,1.95232E+31,3.53721E+37,6.40871E+43,1.16113E+50,20073,402925329,8.08792E+12,1.62349E+17,3.25883E+21,6.54145E+25,1.31306E+30,2.63571E+34,2348
